code,term
1259673008,Dementia due to neurofilament inclusion body disease
1260328002,Familial multiple system deposition of tau protein
1260352009,Frontotemporal dementia due to TARDBP mutation
1260353004,Frontotemporal dementia due to VCP mutation
1260354005,Frontotemporal dementia due to C9orf72 mutation
1260355006,Frontotemporal dementia due to FUS mutation
13092008,Pick's disease
192174003,[X]Dementia in Pick's disease
21921000119103,Dementia co-occurrent and due to Pick's disease
230270009,Frontotemporal dementia
230271008,Pick's disease with Pick bodies
230272001,Pick's disease with Pick cells and no Pick bodies
230288001,Semantic dementia
455381000000102,[X]Dementia in Pick's disease
702393003,Frontotemporal dementia with gene located on 3p11
702426001,GRN-related frontotemporal dementia
702429008,Frontotemporal dementia with parkinsonism-17
703544004,Inclusion body myopathy with early-onset Paget disease and frontotemporal dementia
716281000,Primary progressive non fluent aphasia
716667005,Right temporal atrophy variant frontotemporal dementia
716994006,Behavioral variant of frontotemporal dementia
82351000119105,Altered behavior due to Pick's disease
